person_id,arrest_id,filing_date,charge_degree,offense_category,arrest_date_event
1162141,6068520,2017-02-27,misdemeanor,property,2017-02-27
1000104,5538094,2017-07-07,misdemeanor,property,2017-07-07
1880894,4798059,2017-11-18,misdemeanor,other,2017-11-18
4741,4872062,2017-11-05,felony,property,2017-11-05
1137620,4955856,2017-10-24,misdemeanor,property,2017-10-24
1134813,5928260,2017-04-04,felony,violent,2017-04-04
55112,6014073,2017-03-13,misdemeanor,drug,2017-03-13
1002535,3740196,2018-05-19,misdemeanor,property,2018-05-19
1137620,3896329,2018-04-20,misdemeanor,property,2018-04-20
1002535,2772776,2018-10-31,misdemeanor,property,2018-10-31
1137620,2633968,2018-11-27,felony,property,2018-11-27
942762,2978046,2018-09-22,felony,drug,2018-09-22
404843,3157446,2018-08-20,misdemeanor,property,2018-08-20
1515517,4397666,2018-02-02,felony,violent,2018-02-02
69474,4148118,2018-03-20,misdemeanor,drug,2018-03-20
1137620,1635063,2019-05-13,misdemeanor,property,2019-05-13
2003,1407670,2019-06-24,misdemeanor,property,2019-06-24
44351,1345576,2019-07-05,misdemeanor,property,2019-07-05
404843,1559819,2019-05-27,misdemeanor,property,2019-05-27
1002535,2017446,2019-03-22,misdemeanor,property,2019-03-22
1256556,6931649,2016-06-20,misdemeanor,violent,2016-06-20
1509614,7423121,2016-02-23,misdemeanor,other,2016-02-23
1499946,6322340,2016-12-19,misdemeanor,violent,2016-12-19
1292211,7186647,2016-04-28,misdemeanor,property,2016-04-28
1509614,7297246,2016-03-29,misdemeanor,violent,2016-03-29
1499680,7464288,2016-02-15,misdemeanor,property,2016-02-15
8089,1778263,2020-06-09,misdemeanor,violent,2020-06-09
349867,297701,2020-02-02,misdemeanor,property,2020-02-02
5400,10389988,2020-12-22,felony,violent,2020-12-22
1127005,10144597,2013-09-24,misdemeanor,property,2013-09-24
1129862,10623842,2013-04-12,misdemeanor,violent,2013-04-12
1189790,10853871,2013-01-22,misdemeanor,violent,2013-01-22
8778,8430126,2015-04-17,misdemeanor,violent,2015-04-17
1205282,8472086,2015-04-05,misdemeanor,violent,2015-04-05
342986,8327548,2015-05-21,misdemeanor,property,2015-05-21
1129862,7886334,2015-10-07,misdemeanor,violent,2015-10-07
1120637,6352870,2016-12-10,misdemeanor,property,2016-12-10
1127882,6577733,2016-10-01,misdemeanor,violent,2016-10-01
1129862,7422871,2016-02-23,misdemeanor,property,2016-02-23
69777,6385539,2016-11-27,misdemeanor,property,2016-11-27
1129092,7293236,2016-03-30,misdemeanor,property,2016-03-30
1137620,7278496,2016-04-03,misdemeanor,property,2016-04-03
56410,5101569,2017-09-28,misdemeanor,property,2017-09-28
72764,5749964,2017-05-20,misdemeanor,property,2017-05-20
8778,5749970,2017-05-20,misdemeanor,violent,2017-05-20
540719,6044329,2017-03-05,misdemeanor,property,2017-03-05
72764,5740015,2017-05-23,misdemeanor,property,2017-05-23
72764,5537995,2017-07-07,misdemeanor,property,2017-07-07
725268,6120428,2017-02-14,misdemeanor,property,2017-02-14
72764,6133284,2017-02-10,misdemeanor,property,2017-02-10
1127005,4709638,2017-12-01,misdemeanor,property,2017-12-01
1238975,4801691,2017-11-17,misdemeanor,violent,2017-11-17
1137620,4858903,2017-11-07,misdemeanor,property,2017-11-07
1244695,5605978,2017-06-21,misdemeanor,drug,2017-06-21
540719,6184984,2017-01-29,misdemeanor,property,2017-01-29
1241445,6213037,2017-01-21,misdemeanor,property,2017-01-21
72764,6284618,2017-01-02,misdemeanor,property,2017-01-02
85246,6243514,2017-01-12,misdemeanor,property,2017-01-12
1137620,4202568,2018-03-11,misdemeanor,property,2018-03-11
1137620,4159969,2018-03-19,misdemeanor,property,2018-03-19
929734,2681938,2018-11-17,misdemeanor,drug,2018-11-17
1137620,3965546,2018-04-10,misdemeanor,property,2018-04-10
1137620,3646150,2018-06-06,misdemeanor,property,2018-06-06
1137620,3948728,2018-04-12,misdemeanor,property,2018-04-12
1124386,3086879,2018-09-03,misdemeanor,property,2018-09-03
2870,3819130,2018-05-04,misdemeanor,property,2018-05-04
1009164,3848582,2018-04-30,misdemeanor,property,2018-04-30
56410,2717362,2018-11-09,misdemeanor,property,2018-11-09
70259,2851646,2018-10-16,misdemeanor,property,2018-10-16
1127005,4165227,2018-03-17,misdemeanor,property,2018-03-17
929734,515583,2019-12-16,misdemeanor,property,2019-12-16
56410,1928830,2019-04-08,misdemeanor,property,2019-04-08
56410,1439032,2019-06-17,misdemeanor,property,2019-06-17
56410,1711461,2020-05-17,misdemeanor,other,2020-05-17
56410,1724578,2020-05-21,misdemeanor,property,2020-05-21
971359,11496296,2012-06-06,felony,violent,2012-06-06
2870,10943242,2012-12-16,misdemeanor,drug,2012-12-16
2870,11303842,2012-08-12,misdemeanor,property,2012-08-12
1127005,11073385,2012-10-31,misdemeanor,property,2012-10-31
2870,11105983,2012-10-18,felony,violent,2012-10-18
1182268,11129271,2012-10-10,misdemeanor,drug,2012-10-10
971359,10560448,2013-05-05,felony,violent,2013-05-05
84199,10593154,2013-04-23,felony,property,2013-04-23
8819,10623945,2013-04-12,felony,violent,2013-04-12
67140,10044884,2013-10-31,felony,property,2013-10-31
1009164,10058759,2013-10-27,misdemeanor,violent,2013-10-27
1130673,10429095,2013-06-19,felony,drug,2013-06-19
81823,9390989,2014-05-29,misdemeanor,drug,2014-05-29
451627,9650515,2014-03-10,felony,property,2014-03-10
3909,8973210,2014-10-15,misdemeanor,property,2014-10-15
1162141,9467773,2014-05-11,misdemeanor,other,2014-05-11
82604,9543598,2014-04-15,felony,drug,2014-04-15
1123886,9321571,2014-06-22,misdemeanor,property,2014-06-22
1130673,9349886,2014-06-12,felony,drug,2014-06-12
912191,8810398,2014-12-12,misdemeanor,property,2014-12-12
1171048,9612064,2014-03-22,felony,violent,2014-03-22
80524,8854161,2014-11-25,felony,property,2014-11-25
1137620,8630668,2015-02-10,misdemeanor,property,2015-02-10
971359,8497329,2015-03-27,felony,violent,2015-03-27
971359,7635789,2015-12-20,misdemeanor,property,2015-12-20
997983,7689914,2015-12-05,felony,property,2015-12-05
1117726,8093444,2015-08-04,misdemeanor,drug,2015-08-04
59002,8118846,2015-07-27,felony,violent,2015-07-27
1127005,8119154,2015-07-27,misdemeanor,other,2015-07-27
1214199,8188624,2015-07-08,felony,violent,2015-07-08
342986,8322963,2015-05-22,felony,violent,2015-05-22
1137620,7905972,2015-09-30,misdemeanor,property,2015-09-30
81823,8516374,2015-03-22,felony,drug,2015-03-22
8778,8288340,2015-06-04,felony,violent,2015-06-04
1137620,8022388,2015-08-25,misdemeanor,property,2015-08-25
1129862,8042609,2015-08-19,felony,violent,2015-08-19
85806,7584216,2016-01-08,felony,violent,2016-01-08
8778,7307141,2016-03-26,felony,violent,2016-03-26
1119846,6726407,2016-08-19,felony,other,2016-08-19
911310,6464374,2016-11-05,felony,violent,2016-11-05
1009164,7333744,2016-03-18,misdemeanor,other,2016-03-18
1119846,6907453,2016-06-28,felony,property,2016-06-28
10066,7398258,2016-03-01,misdemeanor,drug,2016-03-01
1127005,6955790,2016-06-13,felony,property,2016-06-13
172713,6594587,2016-09-26,felony,violent,2016-09-26
1129092,6971419,2016-06-08,misdemeanor,property,2016-06-08
953314,6822460,2016-07-21,felony,property,2016-07-21
69777,6303394,2016-12-26,felony,violent,2016-12-26
1134813,7159070,2016-05-05,felony,violent,2016-05-05
1134876,7162955,2016-05-04,misdemeanor,drug,2016-05-04
482239,7196659,2016-04-25,misdemeanor,property,2016-04-25
1129092,7210339,2016-04-20,felony,property,2016-04-20
482239,7220104,2016-04-18,misdemeanor,property,2016-04-18
222575,7225119,2016-04-17,misdemeanor,property,2016-04-17
1127005,7240238,2016-04-13,misdemeanor,other,2016-04-13
1137620,7456732,2016-02-17,misdemeanor,property,2016-02-17
1119846,7485908,2016-02-08,misdemeanor,property,2016-02-08
1138633,7495184,2016-02-07,felony,property,2016-02-07
85246,7514245,2016-02-01,felony,violent,2016-02-01
85806,4884278,2017-11-02,misdemeanor,other,2017-11-02
85806,5496770,2017-07-17,felony,property,2017-07-17
43195,4654149,2017-12-12,felony,drug,2017-12-12
1237612,4671633,2017-12-08,felony,violent,2017-12-08
67140,5267673,2017-08-31,misdemeanor,property,2017-08-31
1236019,4801505,2017-11-17,misdemeanor,other,2017-11-17
85806,5569919,2017-06-30,felony,property,2017-06-30
960846,5179541,2017-09-14,misdemeanor,drug,2017-09-14
56410,4937826,2017-10-27,misdemeanor,property,2017-10-27
2743,4955931,2017-10-24,felony,violent,2017-10-24
4741,4998760,2017-10-17,misdemeanor,violent,2017-10-17
1243038,5295157,2017-08-25,felony,violent,2017-08-25
1123886,6194339,2017-01-26,misdemeanor,other,2017-01-26
1247697,5936893,2017-04-02,felony,violent,2017-04-02
1137620,5670762,2017-06-07,misdemeanor,property,2017-06-07
2743,5728038,2017-05-26,misdemeanor,property,2017-05-26
2569,5971346,2017-03-26,misdemeanor,other,2017-03-26
72764,5897378,2017-04-12,misdemeanor,property,2017-04-12
1250624,5982356,2017-03-22,misdemeanor,violent,2017-03-22
71257,5997163,2017-03-18,misdemeanor,property,2017-03-18
1251769,6228444,2017-01-17,misdemeanor,violent,2017-01-17
1275378,2532499,2018-12-15,felony,violent,2018-12-15
56410,3948662,2018-04-12,misdemeanor,property,2018-04-12
60332,4552038,2018-01-05,felony,property,2018-01-05
4931,2500555,2018-12-21,misdemeanor,property,2018-12-21
995275,3471218,2018-07-09,misdemeanor,property,2018-07-09
323098,3224361,2018-08-05,misdemeanor,property,2018-08-05
929734,2971473,2018-09-24,misdemeanor,property,2018-09-24
923399,3170336,2018-08-17,felony,violent,2018-08-17
1134813,4565165,2018-01-02,felony,property,2018-01-02
1284992,3372630,2018-07-25,misdemeanor,drug,2018-07-25
56410,3507662,2018-07-02,misdemeanor,property,2018-07-02
1288581,3548765,2018-06-24,felony,property,2018-06-24
1137620,3883563,2018-04-23,misdemeanor,property,2018-04-23
929734,3928150,2018-04-16,misdemeanor,property,2018-04-16
323098,3143318,2018-08-22,felony,property,2018-08-22
323098,3149710,2018-08-21,misdemeanor,property,2018-08-21
342986,3234875,2018-08-02,felony,violent,2018-08-02
56410,3729638,2018-05-21,misdemeanor,property,2018-05-21
56410,3853279,2018-04-28,misdemeanor,property,2018-04-28
1002535,2487297,2018-12-26,misdemeanor,other,2018-12-26
56410,2714417,2018-11-10,misdemeanor,property,2018-11-10
50867,4174586,2018-03-15,felony,drug,2018-03-15
247459,4413925,2018-01-31,felony,violent,2018-01-31
1292211,4460552,2018-01-23,misdemeanor,drug,2018-01-23
70259,2931460,2018-10-01,misdemeanor,property,2018-10-01
53703,1415417,2019-06-21,felony,violent,2019-06-21
70259,2324093,2019-01-28,misdemeanor,property,2019-01-28
1009164,829364,2019-10-13,misdemeanor,property,2019-10-13
3484,1781878,2019-05-04,misdemeanor,violent,2019-05-04
70259,2219091,2019-02-16,misdemeanor,property,2019-02-16
70259,2228272,2019-02-14,misdemeanor,property,2019-02-14
56410,1415664,2019-06-21,misdemeanor,property,2019-06-21
50867,1546805,2019-05-28,felony,violent,2019-05-28
1137620,2390383,2019-01-15,misdemeanor,property,2019-01-15
2743,2412492,2019-01-10,felony,violent,2019-01-10
1002535,2300525,2019-02-01,misdemeanor,violent,2019-02-01
70259,2247209,2019-02-11,misdemeanor,property,2019-02-11
56410,2098969,2019-03-09,misdemeanor,property,2019-03-09
929734,262171,2020-02-09,misdemeanor,property,2020-02-09
1009164,1743489,2020-05-27,misdemeanor,drug,2020-05-27
1123886,195265,2020-02-22,misdemeanor,property,2020-02-22
85929,276654,2020-02-05,felony,violent,2020-02-05
911263,92649,2020-03-13,felony,violent,2020-03-13
56410,4046512,2020-07-28,misdemeanor,property,2020-07-28
38602,9435251,2014-05-22,misdemeanor,violent,2014-05-22
3909,9465089,2014-05-12,misdemeanor,property,2014-05-12
85929,9207249,2014-07-29,misdemeanor,property,2014-07-29
40790,10944312,2012-12-15,misdemeanor,violent,2012-12-15
1768653,10236998,2013-08-23,misdemeanor,property,2013-08-23
1773950,10479676,2013-06-03,misdemeanor,drug,2013-06-03
1790946,9651834,2014-03-10,felony,drug,2014-03-10
1803390,9168663,2014-08-11,misdemeanor,property,2014-08-11
1782791,8201876,2015-07-02,misdemeanor,violent,2015-07-02
977062,7580589,2016-01-10,misdemeanor,property,2016-01-10
1768653,6896776,2016-07-01,misdemeanor,violent,2016-07-01
351066,6956198,2016-06-13,felony,property,2016-06-13
38681,6595986,2016-09-26,felony,property,2016-09-26
38681,6595987,2016-09-26,misdemeanor,drug,2016-09-26
1762278,6434678,2016-11-15,misdemeanor,violent,2016-11-15
323098,7064525,2016-05-12,misdemeanor,property,2016-05-12
1243226,7199368,2016-04-24,misdemeanor,violent,2016-04-24
1796824,6858454,2016-07-11,misdemeanor,property,2016-07-11
1773950,7550575,2016-01-17,misdemeanor,violent,2016-01-17
323098,7518527,2016-01-30,misdemeanor,property,2016-01-30
23004,5232450,2017-09-07,misdemeanor,drug,2017-09-07
32255,5773028,2017-05-15,misdemeanor,property,2017-05-15
1803390,4599708,2017-12-23,misdemeanor,property,2017-12-23
1289480,5232571,2017-09-07,misdemeanor,drug,2017-09-07
670471,5339923,2017-08-17,felony,property,2017-08-17
1801200,5728587,2017-05-26,misdemeanor,violent,2017-05-26
72764,5898167,2017-04-12,misdemeanor,property,2017-04-12
32255,4217082,2018-03-08,misdemeanor,violent,2018-03-08
40790,2793396,2018-10-27,misdemeanor,violent,2018-10-27
1814816,3247709,2018-07-31,misdemeanor,violent,2018-07-31
1009066,4076093,2018-04-02,misdemeanor,violent,2018-04-02
38602,4163621,2018-03-18,misdemeanor,property,2018-03-18
1009066,9736164,2020-12-16,misdemeanor,property,2020-12-16
1773950,310412,2020-01-30,misdemeanor,property,2020-01-30
40790,10252926,2013-08-18,misdemeanor,other,2013-08-18
1779141,7659498,2015-12-13,misdemeanor,violent,2015-12-13
988645,7810024,2015-10-29,misdemeanor,other,2015-10-29
1773950,8620712,2015-02-13,misdemeanor,drug,2015-02-13
1799216,5050151,2017-10-08,misdemeanor,property,2017-10-08
83127,5773088,2017-05-15,felony,drug,2017-05-15
1801200,5788931,2017-05-10,misdemeanor,violent,2017-05-10
1802254,6027429,2017-03-09,misdemeanor,drug,2017-03-09
38535,5535435,2017-07-08,misdemeanor,drug,2017-07-08
1801200,5819528,2017-05-02,felony,violent,2017-05-02
1009066,5173499,2017-09-15,felony,violent,2017-09-15
83127,5581042,2017-06-28,felony,drug,2017-06-28
1806016,5290353,2017-08-27,felony,drug,2017-08-27
38535,5666738,2017-06-08,misdemeanor,drug,2017-06-08
38535,3681953,2018-05-30,felony,property,2018-05-30
38535,4202689,2018-03-11,misdemeanor,violent,2018-03-11
3484,2494778,2018-12-24,misdemeanor,violent,2018-12-24
38681,3226110,2018-08-04,misdemeanor,property,2018-08-04
1009066,3832802,2018-05-02,misdemeanor,violent,2018-05-02
70259,1484051,2019-06-09,misdemeanor,other,2019-06-09
72764,6470694,2016-11-03,felony,property,2016-11-03
3484,7383051,2016-03-06,misdemeanor,property,2016-03-06
351066,6956199,2016-06-13,misdemeanor,property,2016-06-13
1792449,6566103,2016-10-05,felony,other,2016-10-05
988645,6990731,2016-06-02,misdemeanor,property,2016-06-02
72764,6411969,2016-11-17,misdemeanor,property,2016-11-17
1782791,7055804,2016-05-14,felony,violent,2016-05-14
1129092,7221786,2016-04-18,felony,property,2016-04-18
1773950,10280927,2013-08-08,misdemeanor,drug,2013-08-08
40790,10655181,2013-04-02,misdemeanor,violent,2013-04-02
38681,6467136,2016-11-04,misdemeanor,drug,2016-11-04
1773950,7447701,2016-02-19,misdemeanor,violent,2016-02-19
670471,4956545,2017-10-24,felony,property,2017-10-24
23004,4323268,2018-02-16,misdemeanor,drug,2018-02-16
40790,2106920,2019-03-08,misdemeanor,violent,2019-03-08
1790946,9580721,2014-04-02,felony,drug,2014-04-02
1773950,8292368,2015-06-03,misdemeanor,drug,2015-06-03
1289480,7748639,2015-11-17,felony,drug,2015-11-17
1781403,6503991,2016-10-24,misdemeanor,other,2016-10-24
42402,6332619,2016-12-15,misdemeanor,other,2016-12-15
988645,6865604,2016-07-08,misdemeanor,property,2016-07-08
1289480,4884826,2017-11-02,misdemeanor,drug,2017-11-02
38535,5581048,2017-06-28,misdemeanor,drug,2017-06-28
1801200,5590422,2017-06-26,misdemeanor,other,2017-06-26
83127,5452233,2017-07-26,felony,drug,2017-07-26
72764,6015447,2017-03-13,misdemeanor,property,2017-03-13
72764,6031741,2017-03-08,felony,property,2017-03-08
38535,3503836,2018-07-03,felony,property,2018-07-03
38602,2537439,2018-12-14,misdemeanor,other,2018-12-14
3484,1863547,2019-04-18,misdemeanor,violent,2019-04-18
40790,924923,2019-09-24,misdemeanor,other,2019-09-24
1309509,9465112,2014-05-12,misdemeanor,property,2014-05-12
351751,7365791,2016-03-10,misdemeanor,violent,2016-03-10
1309468,6627997,2016-09-16,misdemeanor,drug,2016-09-16
78880,6084950,2017-02-22,felony,drug,2017-02-22
16944,5236325,2017-09-06,misdemeanor,violent,2017-09-06
15177,9967767,2013-11-25,misdemeanor,other,2013-11-25
1116388,10435747,2013-06-17,felony,property,2013-06-17
1116388,10435746,2013-06-17,felony,property,2013-06-17
1309509,9767924,2014-01-27,misdemeanor,property,2014-01-27
1309509,7050917,2016-05-16,misdemeanor,property,2016-05-16
2740186,11306711,2012-08-10,misdemeanor,violent,2012-08-10
1116388,11407163,2012-07-06,misdemeanor,property,2012-07-06
1309509,9967747,2013-11-25,misdemeanor,property,2013-11-25
1309509,10332713,2013-07-23,misdemeanor,property,2013-07-23
1116388,8867510,2014-11-21,misdemeanor,drug,2014-11-21
69593,9751104,2014-02-02,misdemeanor,drug,2014-02-02
1309509,9109520,2014-08-31,misdemeanor,property,2014-08-31
69593,9537396,2014-04-17,misdemeanor,drug,2014-04-17
349867,8833736,2014-12-04,misdemeanor,drug,2014-12-04
349867,8393431,2015-04-28,misdemeanor,drug,2015-04-28
474178,8662565,2015-01-31,misdemeanor,drug,2015-01-31
456897,8543992,2015-03-13,misdemeanor,property,2015-03-13
456897,8114143,2015-07-28,misdemeanor,property,2015-07-28
456897,8746679,2015-01-08,misdemeanor,drug,2015-01-08
349867,8750156,2015-01-07,misdemeanor,drug,2015-01-07
456897,8608765,2015-02-19,misdemeanor,property,2015-02-19
351751,7846634,2015-10-18,misdemeanor,violent,2015-10-18
53882,4816008,2017-11-15,misdemeanor,property,2017-11-15
78880,6094230,2017-02-20,misdemeanor,drug,2017-02-20
69474,6248265,2017-01-11,misdemeanor,violent,2017-01-11
16944,5313284,2017-08-22,misdemeanor,violent,2017-08-22
78880,5832719,2017-04-28,misdemeanor,drug,2017-04-28
1611752,5516565,2017-07-12,misdemeanor,drug,2017-07-12
1058804,6215258,2017-01-20,felony,property,2017-01-20
1602937,3395339,2018-07-20,misdemeanor,drug,2018-07-20
63188,5325796,2020-09-10,misdemeanor,violent,2020-09-10
69474,9893544,2020-09-14,misdemeanor,violent,2020-09-14
1309509,9848913,2020-07-15,misdemeanor,drug,2020-07-15
69474,414671,2020-01-09,misdemeanor,drug,2020-01-09
69474,5549603,2020-09-14,misdemeanor,violent,2020-09-14
542158,11435642,2012-06-26,misdemeanor,drug,2012-06-26
351751,11413877,2012-07-04,misdemeanor,violent,2012-07-04
1116388,10558270,2013-05-06,misdemeanor,property,2013-05-06
1309509,10166080,2013-09-17,felony,property,2013-09-17
351751,10868966,2013-01-15,misdemeanor,violent,2013-01-15
349867,10078489,2013-10-20,misdemeanor,property,2013-10-20
1610763,9636386,2014-03-14,misdemeanor,violent,2014-03-14
349867,9186427,2014-08-05,misdemeanor,property,2014-08-05
349867,9259431,2014-07-11,misdemeanor,drug,2014-07-11
1309468,9340683,2014-06-16,felony,property,2014-06-16
1309468,9597284,2014-03-27,misdemeanor,property,2014-03-27
474178,8828638,2014-12-06,felony,property,2014-12-06
1116388,8665676,2015-01-30,misdemeanor,drug,2015-01-30
1116388,8086676,2015-08-06,misdemeanor,violent,2015-08-06
1116388,8167465,2015-07-12,misdemeanor,property,2015-07-12
1309468,6864762,2016-07-08,misdemeanor,drug,2016-07-08
1309509,7309086,2016-03-25,felony,property,2016-03-25
69474,6453619,2016-11-09,misdemeanor,drug,2016-11-09
351751,6780167,2016-08-04,misdemeanor,drug,2016-08-04
1309468,7333834,2016-03-18,misdemeanor,drug,2016-03-18
1309509,6942391,2016-06-16,misdemeanor,drug,2016-06-16
474178,6555725,2016-10-08,misdemeanor,drug,2016-10-08
349867,6599157,2016-09-24,misdemeanor,drug,2016-09-24
